id,pop,esalc_190_avg,esalc_160_avg,esalc_150_avg,esalc_140_avg,esalc_130_avg,esalc_40_avg,esalc_11_avg,wdpa_dist_avg,coastline_dist_avg,inland_water_dist_avg,waterbodies_dist_avg,road_intr_dist_avg,highway_dist_avg,elevation_avg,nightlights_avg,built_v_avg,built_s_avg,dens,lon,lat
7978,9358,0.6406112244675279,1.2438022379102653,12.579180123952513,4.99250938372905,4.829082467702514,0.9813049657384777,0.09919329595299406,310.2792597765363,0.7317363035745461,0.0693117322868475,0.06914972060219536,0.6012112239219622,0.3005251410287186,4.795405246159218,6.889250174581005,3967.9882681564245,884.3878491620112,10.45586592178771,108.36733474,15.87595484
7979,5697,0.44989489539194916,2.1498237221927967,13.061644266419492,5.730877582097458,6.000908285884534,2.144003244173729,0.33475253864870236,311.86006355932204,0.22835253699351166,0.052925423444327664,0.11056271569203523,0.9315661414194916,0.14034576416015626,5.474652409957627,7.097805217161017,7000.056355932204,1325.7395127118643,19.311864406779662,108.38009920,15.88528722
7980,5235,-0.12459999887566818,4.456726395456415,14.570399876644737,4.538863011410362,5.160842413651316,3.2763051886307566,0.46342106869346217,306.4900082236842,2.3383263838918587,0.12901053177682978,0.10543157677901419,0.429842095626028,0.33589475531327095,7.328978849712171,17.422022769325658,22015.394736842107,2278.448519736842,55.10526315789474,108.32883864,15.87693165
7981,3932,-0.03058558111792212,3.759423333245355,14.479566969313064,4.1088737968925955,5.543342659065315,2.4537567963471285,0.174396394609331,307.42912443693695,2.1234864930848816,0.45900001182212485,0.413684707504135,0.2654414477649036,0.09485584980732686,8.740992090723536,13.922314893018019,23069.31981981982,2468.342060810811,35.42342342342342,108.33568908,15.88131641
7982,9026,-0.05355428968157087,5.275234375,15.995795200892857,3.1118115234375,4.042937360491071,3.8246341378348214,0.154182859148298,306.5034151785714,3.205079868861607,0.5352914428710938,0.30970286778041295,0.37692570277622767,0.12327429635184152,10.075675223214287,15.455565011160715,27520.5,3052.8625,51.57714285714286,108.32308389,15.88922022
7983,2061,15.782753263590845,17.837694101692893,21.372753487124463,19.426753621244636,18.752566911063425,0.303252286096954,2.9824311889008106,328.1363257033858,0.403288965402584,0.28859223532688066,2.825328035586552,16.69633144074869,15.648875253338103,133.48482951835956,4.0319252578087745,188.89538626609442,75.89501371006199,0.9828326180257511,108.51513944,15.94695493
7984,13351,0.31889410911522476,7.147680423529865,17.054707945274014,4.249222778921644,2.6402118851985836,5.83818888546798,-0.10009236641118092,304.42185575738915,4.504914983739994,0.46327337255618845,0.5311785542906211,0.8236342556958128,0.23312069747248307,6.92653171182266,7.59420220135468,6633.052339901478,1176.3011853448277,16.442118226600986,108.30454947,15.88558146
7985,6606,8.498803787470612,19.202263237166928,24.253215921336206,22.37708935393809,0.25742708403488684,0.8584059951447395,-0.04421161484195147,287.1855897335423,29.294122869318183,1.146996859846444,0.5965137541480946,2.5520960888518807,1.0094945064532719,125.34067643025078,0.12310665453489297,347.38144102664575,138.89384551332287,2.5885579937304075,108.22372015,15.59777779
7986,2611,11.606704494964456,15.531850130825434,28.35220119964455,24.684615052330173,0.14790600961983486,1.0699415643821584,-0.03411098076457284,282.13191153238546,34.09414185920221,0.9681888236818721,0.572466038226328,3.394594117175158,2.818706108683847,106.50470231042654,0.02128084914944183,167.6347748815166,72.90110337677726,1.0312006319115323,108.17956658,15.57696088
7987,1614,23.141790216619317,19.17832919034091,17.428324751420455,17.404306862571023,0.12611194957386362,0.29216534007679335,0.5024982452392578,265.9547052556818,45.317768998579545,1.215648026899858,0.65256479436701,4.59032148881392,3.1201737837357952,114.71700994318182,0.0002861812710762024,38.358469460227276,16.172120250355114,0.22926136363636362,108.02354025,15.58104133
7988,1541,16.24731525184024,17.148680309432933,20.672347839422027,20.385854007633586,0.35200978053435117,-0.07442939450462616,1.1614413828210197,272.8671960196292,38.77639381134133,2.3394595679696017,0.5988702306050641,3.7736568804525628,3.4656879920085877,208.41188999454744,0.047808485956722414,57.67523599372955,23.83625272628135,0.42011995637949834,108.08501961,15.60410090
7989,1275,24.75820240825688,5.242105791284404,31.93124139908257,31.919088302752293,0.09428826288345757,0.7790587370986238,0.1465078931336009,272.4023853211009,46.5341255733945,1.7415298881880734,0.48868352207568805,9.463928469036697,1.6836428469036697,210.06451834862386,0.01046521248073753,28.548620986238532,11.89917861238532,0.23394495412844038,108.10932914,15.47830948
7990,1992,29.93678316665501,8.886056280159451,30.254628820197215,30.33489667109588,0.5208166122303133,0.024479440846087358,0.4956252404014267,265.8796594167424,52.58761102174977,1.278307541174208,0.6033167474561159,8.928772881844884,2.6713024075110146,312.434051332261,0.005649020016731119,11.534935790964402,4.861556642947059,0.13931044128960068,108.05068855,15.45922914
7991,2435,19.751852989671477,14.268046719449975,23.245763206197115,23.166494913514185,0.5199153856473993,0.4463797797606085,-0.17000695661029275,270.9400199104032,42.98112011572922,0.8212015656110006,0.3362145127201033,1.5593558235984943,0.7679925199881782,46.6942430935789,0.05321624209003819,159.75315766550523,65.00384208561474,1.212045793927327,108.07832207,15.55593479
7992,2579,19.54921268273184,10.525288016788489,27.564291628597534,27.423195523069896,0.3522197502070009,0.4982430016738522,-0.07356373040629283,273.59502055733213,42.87893301735952,1.1763328806675422,0.457322958453489,4.285469428106441,1.3443270596590908,130.68795682960257,0.05296185573196237,75.96823606669712,30.951840166742805,0.589081772498858,108.11025513,15.53223919
7993,7306,10.524664030940139,17.62467579416085,25.490514827396254,21.127595081252295,0.2903556473501194,0.6620295339325881,-0.022627985656940013,279.6221997796548,33.638501882115314,1.5000410636820602,0.47692597634731915,2.41426638387119,1.8323556351565369,152.46791222915903,0.026625942492196106,230.36255967682703,94.2634100716122,1.3415350716121925,108.14758792,15.61096863
7994,2490,26.411526073619633,16.743358895705523,20.65638036809816,20.725178297546012,0.008062822774875383,0.5157600412193252,0.3644412624616564,263.9053680981595,49.22530674846626,0.8655570600076687,0.47412124352952456,1.9672771280674846,0.5668399515912577,79.45459355828221,0.11486823146328605,89.74029141104295,37.357392638036806,0.6110429447852761,108.01418280,15.53777132
7995,3686,14.666980010910224,15.454705521352867,25.078266248441395,24.351879091334165,0.4225137382374143,1.2906521537951996,-0.18185285915460372,275.84511377805484,38.01869106530549,0.5976272164437539,0.30903241164666456,0.6274114594495207,0.4668279253039277,56.76571754208229,1.9734250494369545,1314.7534289276807,330.51083229426433,4.596009975062344,108.11917312,15.58083712
7996,2553,16.44243979396343,10.848553248521108,31.039051996504437,29.08723993344985,0.21312462318709666,0.5366238180941617,0.13961723883583457,279.8993008873353,37.8564550282334,1.6830772406056735,0.43124493862807545,6.950780094615488,4.28606979152662,136.60248050551223,0.061497749068077354,44.0701297391772,18.137564281392848,0.3432374294165098,108.16977608,15.53409606
7997,3555,26.32215481171548,16.004008891213388,14.399278242677823,13.884505753138075,0.5258897751046026,-0.1715830527588912,0.636231858002092,245.2712970711297,60.941542887029286,2.1042973653242676,0.9602344567207113,7.38071260460251,2.2092610813284517,360.6092050209205,0.01243386240683839,15.082649058577406,6.166812238493724,0.148744769874477,107.80293364,15.64871348
7998,3010,34.47534655061251,21.7877276756931,42.28820116054158,30.409979448742746,0.38145907000523854,0.05974552786634631,0.5814489014144101,216.93470341715022,78.73033526756932,1.4688807120406189,1.4707526142408123,3.758731010235332,1.5261621786347517,483.15851063829786,0.00982330833843337,24.579845664087685,10.141601184719535,0.19406834300451323,107.52703185,15.64070469
7999,959,13.637397945451283,24.038156438782224,63.6611938513069,27.42454505353191,1.4532380824211975,-1.0854789788190082,1.606909616304803,198.50810455170765,85.37016268915605,3.5307303816017703,2.7238529610772177,9.367719735031999,4.595119605688139,1030.6015910042468,0.004065695173454182,5.792691884981159,2.7364917907769604,0.05735988994557091,107.32413341,15.68870929
8000,1372,38.83072497671267,21.559960887882124,45.68253027352019,24.26692564992802,1.4344021905961555,-0.8363785202229232,1.2673726242960877,213.70837920230332,90.84227072571767,3.3842904511389618,2.636203716445084,8.376566601744432,5.215095147239394,823.0121094080786,0.0,11.153405241764755,4.681391708654417,0.11618257261410789,107.53649708,15.51678259
8001,1152,45.2897027211241,20.118960703612437,38.840730351806215,31.214524458658836,1.8331003332590574,-1.440654000419441,2.3184698674172917,222.0963665915168,85.84220494940492,3.963697455172233,2.082788005295444,12.139751710533215,7.350533148954018,764.775074712945,0.0,3.9693603195616842,1.6224828414184973,0.030199758821370524,107.62246783,15.50203287
8002,851,25.217976888020832,16.896114095052084,55.43487413194445,16.901180013020834,1.2093731350368924,-0.6165870242648654,1.3058678521050346,203.255859375,91.18721788194445,4.299519517686632,1.7982052273220486,3.112336900499132,1.6240002102322049,813.7991319444444,0.025981823603312176,21.313697645399305,8.752838812934028,0.07387152777777778,107.41863894,15.56601324
8003,1380,31.677802509336004,18.09163659030877,50.44495741870844,19.45764641588487,1.8429464417865926,-1.57202742166864,2.427161904260406,208.22003370070135,90.9430105200838,6.038568659486292,3.381090818266691,6.545288875352947,4.659865567219237,905.8984424811002,0.0,16.570032846798433,6.715682353811823,0.12569450769651153,107.47535092,15.54198074
8004,909,19.870654167316996,23.325852095364446,57.359167707195255,22.82291097627595,0.601265697857324,-0.3207548643695372,0.9242895801223271,202.72742703293272,85.86443538317465,2.376086305749571,1.7699872941704387,7.268411868854378,2.203197704902841,718.8468862181988,0.010249805167626717,13.013117976432028,5.317187865810832,0.07093803652255345,107.38672067,15.64047149
8005,2384,33.275904389685905,17.6818073495067,24.33916400552881,23.427587757971498,1.048469913999571,-0.7147653215260236,1.570838273318717,234.89933749582957,68.9733568466708,2.048912930151089,1.8254462370716362,7.152024450693484,4.094906552356894,396.4059863686192,0.014838526186546012,16.832649182593777,6.924962614984986,0.11362661455602688,107.70114799,15.64811544
8006,1278,37.809595300261094,13.957083265339426,32.470777578328985,31.091334856396866,0.6879492060011423,-0.48603853469729114,1.140581271418081,227.87865535248042,70.08012402088772,1.4035323260035901,1.417398876060705,5.729794590404699,2.3531935888544386,464.2675587467363,0.005081385918759179,12.977960794712793,5.277850644582245,0.08342036553524804,107.61697775,15.68986718
8007,7459,19.037560999414406,7.517961887565879,16.270562902596136,14.213539430021472,0.6173898274326567,-0.2932853369607652,1.0725217462912355,247.152176459106,54.04199199687683,1.9707617606870973,0.8217842633710717,4.402208788795628,2.076291357602967,323.46267811829006,0.08348876428911282,34.66814610579738,14.1227320417724,0.29119656451298065,107.78354161,15.75883884
8008,1353,31.886830529775715,18.182377767304718,45.287902407192576,34.804663331399844,0.27515651528815016,-0.016510198582813707,0.6075651872462297,216.7566705336427,72.56688660092807,1.6713753897186774,1.600936948653809,4.914979018633991,2.5662914491492654,562.0246036349574,0.00855167946516776,11.572569243039442,4.708267624951663,0.06540023201856149,107.49546513,15.71801710
8009,4154,23.464323147625574,7.823266674393292,68.23621301298073,56.83754938321374,0.3479407625045352,0.017321537937126475,0.5101699736832823,257.1617350640974,71.94948298798678,4.753037949488027,0.4479579112034387,6.6566865123357255,5.460791366000161,1102.1541562525194,0.0,24.83969100217689,11.288164909699267,0.33491897121664116,108.04859732,15.09763057
8010,3402,36.527545539700256,9.78219293088329,54.59930046237245,54.77632234534439,1.3392109773596939,-1.0147944080586335,1.5537707270408163,259.66902503188777,66.66213428730867,3.148924224230708,0.4228209670709104,4.783466261260363,3.5953805106026784,792.7243303571429,0.0,21.04885552853954,8.841605050223214,0.27120535714285715,108.02950916,15.22025613
8011,2315,17.344472141984223,14.439218559048994,70.54050244417287,54.827939256749254,0.5331040149184813,-0.3828671000531191,1.3146415806229863,263.30049438951227,67.00509665592712,2.010745116862015,0.5212132462712477,5.132406729113431,1.9764340420508832,838.1503721808688,3.1543114412865257e-06,19.275908579602266,8.914892268914565,0.25719364515053883,108.13153469,15.06949242
